sampleId,ParticipantId,collectionEnd,Days,Latitude,Longitude,melanogaster,simulans,suzukii,busckii,testacea,hydei,mercatorum,repleta,funebris,immigrans,phalerata,subobscura,virilis,Bait,WohnMischLocker,WohnMischMittel,WohnMischDicht,WohMischSolidGrossVol,BueroVerwalt,HandelSolidaer,GeschaeftMisch,MischNutzungWenigDicht,Industrie,KulturFreizeitMesse,Bildung,Baustelle,StrassenraumBegruent,StrassenraumUnbegruent,BahnhoefeBahnanlagen,ParkGruenanlage,SportOutdoor,Acker,Weingarten,GaertnereiObstplantagen,Wald,Wiese,GewaesserBachbett,Naturschutz,Weinbau,PrecipitationDaily,PrecipitationYearly,SunYearly,TminYearly,TmaxYearly,Bezirke,Altitude,BiotonnenDist,Imperviousness,Treecover,BuildingArea,BuildingVol,RR_daily,SA_daily,TN_daily,TX_daily,RR_monthly,SA_monthly,TM_monthly,RR_yearly,SA_yearly,TM_yearly
VCFC_052,VCF24A135,2024-07-22,203,48.2520897,16.43862778,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,48,8,0,0,0,0,0,0,24,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0.0,1.95171438977667,18908.6232733463,8.70018890993262,17.6017281519489,22,160.602478027343,1.0,14.6363639831542,12.8900003433227,0.102681517601013,1.42534577846527,0.8928571428571429,31808.571428571428,20.442857142857143,31.321428571428573,19.2,934200.0,24.4,724.9,7260840.0,13.9
VCFC_053,VCF24A004,2024-07-22,203,48.2268059999999,16.1649318984769,1,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.44761889429866,17000.1926387203,6.85958948774927,16.3077063505024,0,414.134124755859,30.6104564666748,72.7272720336914,97.4700012207031,0.0,0.0123457293957471,1.7214285714285715,32142.85714285714,18.014285714285712,29.657142857142855,40.0,944640.0,22.5,1048.9,6889320.0,12.4
VCFC_054,VCF24A054,2024-07-17,198,48.238611,16.38297,32,0,0,0,0,0,23,0,2,0,0,0,0,"apple, lemon",0,0,34,0,0,0,0,0,0,0,0,0,1,37,10,16,0,0,0,0,0,0,0,0,0,0.0,2.0345974893468,18914.44382139,8.92406113729088,17.6722462226585,20,163.12109375,1.0,28.7272720336914,1.58000004291534,0.228619992733001,5.93870019912719,1.1428571428571428,28877.14285714286,19.728571428571428,30.55,19.0,918000.0,24.6,751.5,7251840.0,14.0
VCFC_055,VCF24A003,2024-07-08,189,48.24752,16.439,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,24,0,26,0,0,0,0,0,0,0,0,0,0.0,1.94856152961569,18879.2469751908,8.70208174278574,17.6049986856594,22,160.450973510742,5.0990195274353,13.2272729873657,0.939999997615814,0.194786489009857,3.39240837097168,0.5333333333333333,27936.0,18.553333333333335,28.433333333333334,19.1,937800.0,24.5,720.8,7248600.0,13.9
VCFC_056,VCF24A001,2024-07-16,197,48.2909924,16.3305821,16,0,0,0,0,5,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2.27355567363257,17918.4365134973,8.22282747567319,17.2434264924911,0,212.657592773437,26.8700580596923,13.1363639831542,6.28999996185302,0.0,0.0123457293957471,1.3571428571428572,29031.428571428572,18.87857142857143,29.557142857142857,23.6,945360.0,24.2,858.6,7032960.0,13.7
VCFC_057,VCF24A137,2024-07-22,203,48.2247254,16.38306948,73,0,0,0,0,1,48,0,3,0,0,0,0,0,0,0,38,0,0,0,0,0,0,16,0,0,0,34,0,10,0,0,0,0,0,0,0,0,0,0.0,1.99958657044573,18878.3829112342,9.43302847837545,17.8090293222454,2,162.176864624023,2.2360680103302,17.2272720336914,7.9099998474121,0.337011516094207,7.83683395385742,0.9214285714285715,31320.0,21.37857142857143,31.742857142857144,19.1,923040.0,25.1,740.9,7236360.0,14.5
VCFC_058,VCF24A132,2024-07-23,204,48.1938088,16.3432726,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0674704008033,18779.7977195836,9.59764705039133,17.7696624938124,6,190.120803833007,1.41421353816986,14.1818180084228,1.22000002861022,0.546449780464172,27.6470470428466,1.0285714285714287,31988.571428571428,21.24285714285714,31.535714285714285,23.2,924840.0,24.8,790.8,7210440.0,14.3
VCFC_059,VCF24A014,2024-07-24,205,48.252675,16.338313,0,0,0,0,0,3,14,0,0,1,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0.0,2.30917878787493,18752.0311310064,8.44718373284626,17.1990556485148,19,235.617767333984,1.0,11.9545450210571,7.94000005722045,0.278746873140335,24.9182529449462,1.0571428571428572,30317.14285714286,20.37857142857143,30.642857142857142,22.3,910440.0,24.2,840.3,7148880.0,13.7
VCFC_060,VCF24A053,2024-07-25,206,48.10110745,16.3001219122274,23,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2.01901162246085,18900.5474429059,7.74082892047731,17.4030376365579,0,213.97573852539,11.4017543792724,22.1818180084228,9.94999980926513,0.0,0.0123457293957471,1.292857142857143,31345.714285714286,19.542857142857144,30.235714285714288,26.2,968760.0,23.8,721.4,7240320.0,13.3
VCFC_061,VCF24A055,2024-07-24,205,48.26137,16.384091,10,1,1,0,0,1,3,0,0,0,0,0,0,0,74,0,9,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0.0,2.08518095536603,18968.8763253927,8.82379491704733,17.6472437722437,21,162.47737121582,10.0,36.5454559326171,0.0,0.165159538388252,1.58249676227569,1.0142857142857142,30831.428571428572,20.728571428571428,31.135714285714283,19.8,927000.0,24.5,777.6,7279920.0,13.9
VCFC_062,VCF24A071,2024-07-25,206,48.194892,16.282509,45,0,0,0,0,2,24,0,0,0,0,0,0,0,0,18,13,0,0,0,0,0,0,9,15,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0.0,2.23126950404863,18626.0465424066,7.99347095217591,17.4321756181536,14,206.191986083984,2.2360680103302,10.1363639831542,0.0,0.355930835008621,24.5181884765625,1.1857142857142857,30162.85714285714,19.45,30.164285714285715,27.0,939240.0,23.8,841.7,7148880.0,13.4
VCFC_063,VCF24A054,2024-07-24,205,48.238611,16.38297,41,0,0,0,0,1,30,0,1,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,1,37,10,16,0,0,0,0,0,0,0,0,0,0.0,2.0345974893468,18914.44382139,8.92406113729088,17.6722462226585,20,163.12109375,1.0,28.7272720336914,1.58000004291534,0.228619992733001,5.93870019912719,0.9571428571428571,30651.428571428572,20.885714285714283,31.25,19.0,918000.0,24.6,751.5,7251840.0,14.0
VCFC_064,VCF24A132,2024-07-23,204,48.1938088,16.3432726,0,0,0,0,0,0,2003,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0674704008033,18779.7977195836,9.59764705039133,17.7696624938124,6,190.120803833007,1.41421353816986,14.1818180084228,1.22000002861022,0.546449780464172,27.6470470428466,1.0285714285714287,31988.571428571428,21.24285714285714,31.535714285714285,23.2,924840.0,24.8,790.8,7210440.0,14.3
VCFC_065,VCF24A085,2024-07-25,206,48.2236766,16.3742674,20,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,37,0,0,0,42,0,0,0,0,0,0.0,2.01530750397472,18919.9503141133,9.57316366554071,17.8460822103954,2,161.865829467773,2.0,26.2727279663085,1.98000001907348,0.0821175947785377,0.6854168176651,0.9714285714285714,29802.85714285714,21.442857142857143,30.935714285714287,19.9,920520.0,25.1,756.3,7302240.0,14.5
VCFC_066,VCF24A129,2024-07-25,206,48.2217373,16.3723924,11,0,0,0,0,0,25,0,1,0,0,0,0,banana,0,0,63,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0.0,2.01763505493397,18907.482375047,9.60828100296941,17.8454308249221,2,162.619644165039,2.2360680103302,15.0909090042114,0.0,0.506560146808624,13.6152505874633,0.9714285714285714,29802.85714285714,21.442857142857143,30.935714285714287,19.9,920520.0,25.1,756.3,7302240.0,14.5
VCFC_067,VCF24A061,2024-07-26,207,48.262432,16.427556,0,0,0,0,0,0,0,0,0,0,0,0,0,lemon,27,46,4,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0.0,1.97536157649437,18968.6906417241,8.77834318325233,17.6278664476273,21,161.508499145507,14.4222049713134,15.5909090042114,0.0,0.274037539958953,3.35328197479248,0.9642857142857143,29802.85714285714,20.349999999999998,30.114285714285717,19.6,934920.0,24.5,737.9,7316280.0,13.9
VCFC_068,VCF24A001,2024-07-26,207,48.2909924,16.3305821,11,0,0,0,0,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2.27355567363257,17918.4365134973,8.22282747567319,17.2434264924911,0,212.657592773437,26.8700580596923,13.1363639831542,6.28999996185302,0.0,0.0123457293957471,1.1214285714285714,29700.0,19.964285714285715,29.87142857142857,23.6,945360.0,24.2,858.6,7032960.0,13.7
VCFC_069,VCF24A132,2024-07-27,208,48.1938088,16.3432726,17,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0674704008033,18779.7977195836,9.59764705039133,17.7696624938124,6,190.120803833007,1.41421353816986,14.1818180084228,1.22000002861022,0.546449780464172,27.6470470428466,0.32142857142857145,31191.428571428572,20.592857142857145,29.985714285714288,23.2,924840.0,24.8,790.8,7210440.0,14.3
VCFC_071,VCF24A022,2024-07-28,209,48.211826,16.392461,0,0,0,0,0,0,11,0,0,0,0,0,0,plum?,0,0,61,0,0,0,0,0,0,0,0,0,0,31,7,0,0,0,0,0,0,0,0,0,0,0.0,1.97936682407026,18795.9565223598,9.66314273297314,17.875431304577,3,161.688171386718,1.0,13.8181819915771,0.0,0.441401243209838,10.1757278442382,0.15714285714285717,32554.285714285714,20.935714285714287,30.77857142857143,19.2,929160.0,25.2,735.1,7221600.0,14.5
VCFC_072,VCF24A141,2024-07-28,209,48.215696,16.389651,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0.0,1.9826713121812,18811.3342033043,9.59066605808727,17.8484516769618,2,160.836959838867,3.0,16.5454540252685,0.0,0.60056722164154,12.5066490173339,0.15714285714285717,32554.285714285714,20.935714285714287,30.77857142857143,19.2,929160.0,25.2,735.1,7221600.0,14.5
VCFC_073,VCF24A010,2024-07-29,210,48.1525687,16.3701174,0,0,45,0,0,1,0,0,0,2,2,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1,1.96634764505448,18900.4204465964,8.55587658256434,17.5490048698568,10,200.649444580078,4.12310552597045,8.63636398315429,6.32999992370605,0.221903577446937,11.0727939605712,0.2857142857142857,31268.571428571428,19.821428571428573,30.464285714285715,22.1,951480.0,24.4,731.3,7277040.0,13.8
VCFC_074,VCF24A010,2024-07-29,210,48.1525687,16.3701174,15,0,0,0,0,2,6,0,3,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0.1,1.96634764505448,18900.4204465964,8.55587658256434,17.5490048698568,10,200.649444580078,4.12310552597045,8.63636398315429,6.32999992370605,0.221903577446937,11.0727939605712,0.2857142857142857,31268.571428571428,19.821428571428573,30.464285714285715,22.1,951480.0,24.4,731.3,7277040.0,13.8
VCFC_075,VCF24A142,2024-07-30,211,48.251925,16.320591,0,0,0,0,0,0,646,0,0,0,0,0,0,strawberry,0,53,0,0,0,0,0,0,0,23,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0.0,2.38487885852013,18626.1358220131,8.05457101025961,16.8791782921347,19,251.810119628906,0.0,53.9545440673828,12.9700002670288,0.210088744759559,22.4975891113281,0.32142857142857145,30702.85714285714,18.650000000000002,29.099999999999998,25.4,932760.0,23.5,897.0,7140240.0,13.3
VCFC_076,VCF24A142,2024-07-30,211,48.251925,16.320591,0,0,0,0,0,0,121,0,0,0,0,0,0,strawberry,0,53,0,0,0,0,0,0,0,23,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0.0,2.38487885852013,18626.1358220131,8.05457101025961,16.8791782921347,19,251.810119628906,0.0,53.9545440673828,12.9700002670288,0.210088744759559,22.4975891113281,0.32142857142857145,30702.85714285714,18.650000000000002,29.099999999999998,25.4,932760.0,23.5,897.0,7140240.0,13.3
VCFC_078,VCF24A149,2024-08-01,213,48.165943,16.324441,0,0,0,0,0,0,3,0,0,0,0,0,0,"banana, red currant",0,5,0,68,0,0,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0.6,2.0673429745889,18773.3597526891,8.41273333200978,17.5082646347913,12,208.763229370117,3.60555124282836,17.4545459747314,0.0,0.455905675888061,33.507713317871,0.3714285714285714,32682.85714285714,17.85,29.957142857142856,79.9,956520.0,24.5,780.6,7200000.0,13.6
VCFC_079,VCF24A149,2024-08-01,213,48.165943,16.324441,2,0,0,0,0,0,2,0,0,0,0,0,0,red currant,0,5,0,68,0,0,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0.6,2.0673429745889,18773.3597526891,8.41273333200978,17.5082646347913,12,208.763229370117,3.60555124282836,17.4545459747314,0.0,0.455905675888061,33.507713317871,0.3714285714285714,32682.85714285714,17.85,29.957142857142856,79.9,956520.0,24.5,780.6,7200000.0,13.6
VCFC_080,VCF24A004,2024-07-31,212,48.2268059999999,16.1649318984769,36,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.44761889429866,17000.1926387203,6.85958948774927,16.3077063505024,0,414.134124755859,30.6104564666748,72.7272720336914,97.4700012207031,0.0,0.0123457293957471,0.65,31242.85714285714,16.057142857142857,28.72142857142857,40.0,944640.0,22.5,1048.9,6889320.0,12.4
VCFC_081,VCF24A133,2024-07-31,212,48.2450494,16.3722084,0,0,0,0,0,7,21,0,0,0,0,0,0,0,3,0,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.10142159604256,18916.9385519738,8.8696512430329,17.637757208148,20,162.91160583496,1.41421353816986,22.2727279663085,0.0,0.447881281375885,9.65782737731933,0.12857142857142856,30882.85714285714,19.22142857142857,29.87142857142857,20.0,911520.0,24.6,785.0,7249320.0,14.0
VCFC_082,VCF24A035,2024-07-24,205,48.1564925,16.2833938101378,12,21,7,0,1,0,0,0,0,0,0,1,0,0,54,37,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.0,2.13364219624591,18731.4872138889,7.71815897792203,17.2381493565735,23,240.317520141601,5.0,8.63636398315429,8.8100004196167,0.264046251773834,25.37353515625,1.042857142857143,31705.714285714286,19.207142857142856,30.364285714285717,26.7,945720.0,23.4,799.3,7162560.0,13.1
VCFC_083,VCF24A035,2024-07-24,205,48.1564925,16.2833938101378,57,0,0,0,0,8,1,0,0,0,0,0,0,0,54,37,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.0,2.13364219624591,18731.4872138889,7.71815897792203,17.2381493565735,23,240.317520141601,5.0,8.63636398315429,8.8100004196167,0.264046251773834,25.37353515625,1.042857142857143,31705.714285714286,19.207142857142856,30.364285714285717,26.7,945720.0,23.4,799.3,7162560.0,13.1
VCFC_084,VCF24A035,2024-07-30,211,48.1564925,16.2833938101378,0,6,3,0,0,0,0,0,0,0,0,0,0,0,54,37,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.0,2.13364219624591,18731.4872138889,7.71815897792203,17.2381493565735,23,240.317520141601,5.0,8.63636398315429,8.8100004196167,0.264046251773834,25.37353515625,0.5428571428571428,31474.285714285714,17.771428571428572,29.47142857142857,26.7,945720.0,23.4,799.3,7162560.0,13.1
VCFC_085,VCF24A035,2024-07-31,212,48.1564925,16.2833938101378,52,0,0,0,0,1,4,0,0,0,0,0,0,0,54,37,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.0,2.13364219624591,18731.4872138889,7.71815897792203,17.2381493565735,23,240.317520141601,5.0,8.63636398315429,8.8100004196167,0.264046251773834,25.37353515625,0.4928571428571428,32014.285714285714,17.25,29.314285714285713,26.7,945720.0,23.4,799.3,7162560.0,13.1
VCFC_086,VCF24A014,2024-07-31,212,48.252675,16.338313,33,0,0,0,0,7,12,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0.0,2.30917878787493,18752.0311310064,8.44718373284626,17.1990556485148,19,235.617767333984,1.0,11.9545450210571,7.94000005722045,0.278746873140335,24.9182529449462,0.19285714285714287,30857.14285714286,18.885714285714283,29.478571428571428,22.3,910440.0,24.2,840.3,7148880.0,13.7
VCFC_087,VCF24A142,2024-07-31,212,48.251925,16.320591,0,0,0,0,0,0,7,0,0,0,0,0,0,strawberry,0,53,0,0,0,0,0,0,0,23,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0.0,2.38487885852013,18626.1358220131,8.05457101025961,16.8791782921347,19,251.810119628906,0.0,53.9545440673828,12.9700002670288,0.210088744759559,22.4975891113281,0.2857142857142857,31371.428571428572,18.142857142857142,28.95,25.4,932760.0,23.5,897.0,7140240.0,13.3
VCFC_088,VCF24A144,2024-08-01,213,48.196621,16.391428,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0.0,1.98294245061977,18782.6807820722,9.53521471027428,17.7879781688714,3,171.20913696289,1.0,14.0,0.0,0.433141589164733,13.0672769546508,0.16428571428571428,32760.0,19.321428571428573,30.178571428571427,93.8,941400.0,25.2,737.6,7236720.0,14.2
VCFC_089,VCF24A146,2024-08-02,214,48.202099,16.343202,25,4,0,0,0,1,7,0,1,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0.0,2.06466754119484,18732.285549687,9.92160406911879,17.7374015859182,7,206.092453002929,1.0,15.2727270126342,0.0,0.539535641670227,37.416389465332,0.31333333333333335,29736.0,20.56,30.30666666666667,98.5,942480.0,25.5,789.5,7202880.0,14.5
VCFC_090,VCF24A054,2024-08-04,216,48.238611,16.38297,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,1,37,10,16,0,0,0,0,0,0,0,0,0,0.0,2.0345974893468,18914.44382139,8.92406113729088,17.6722462226585,20,163.12109375,1.0,28.7272720336914,1.58000004291534,0.228619992733001,5.93870019912719,0.17333333333333334,30672.0,18.973333333333336,30.233333333333334,107.3,937080.0,25.1,751.5,7251840.0,14.0
VCFC_091,VCF24A055,2024-08-03,215,48.26137,16.384091,16,9,0,0,0,1,1,0,0,0,0,0,0,0,74,0,9,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0.0,2.08518095536603,18968.8763253927,8.82379491704733,17.6472437722437,21,162.47737121582,10.0,36.5454559326171,0.0,0.165159538388252,1.58249676227569,0.16666666666666666,28368.0,19.013333333333332,30.186666666666667,111.3,945720.0,25.0,777.6,7279920.0,13.9
VCFC_092,VCF24A150,2024-08-05,217,48.204611,16.267526,2,6,0,0,0,19,1,0,1,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,13,0,0,13,0,,2.32665812046549,18438.9637712904,7.33901881966306,17.0767532488964,14,267.219573974609,4.0,69.4545440673828,31.5400009155273,0.130160614848136,16.01243019104,1.0666666666666667,28416.0,15.846666666666666,29.39333333333333,83.7,961200.0,23.4,901.2,7045200.0,12.7
VCFC_093,VCF24A124,2024-08-05,217,48.1895931,16.2977181,4,0,0,0,0,0,46,0,1,0,0,0,0,0,0,1,73,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,,2.15548264673516,18699.5868562385,8.3171534097223,17.5023770073195,14,195.132720947265,4.0,11.7272729873657,9.64000034332275,0.36665454506874,19.9329872131347,0.84,28680.0,18.1,29.826666666666664,81.8,959400.0,24.7,812.4,7142040.0,13.7
VCFC_094,VCF24A084,2024-08-05,217,48.29387095,16.29527035,39,4,0,3,0,1,5,0,0,0,0,0,0,lemon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.39367517550454,17700.871316451,7.72994903672565,16.9663080758175,0,251.499038696289,40.0,61.6363639831543,21.3999996185302,0.0,0.0123457293957471,0.7,28296.0,17.066666666666666,29.233333333333334,111.0,930600.0,23.7,951.0,6837120.0,12.9
VCFC_095,VCF24A004,2024-08-05,217,48.2268059999999,16.1649318984769,8,0,0,0,0,0,22,0,0,0,0,0,0,lemon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.44761889429866,17000.1926387203,6.85958948774927,16.3077063505024,0,414.134124755859,30.6104564666748,72.7272720336914,97.4700012207031,0.0,0.0123457293957471,1.2733333333333334,28152.0,15.879999999999999,28.959999999999997,64.1,972000.0,23.1,1048.9,6889320.0,12.4
VCFC_096,VCF24A022,2024-08-05,217,48.211826,16.392461,40,0,0,0,0,0,8,0,0,0,0,0,0,banana,0,0,61,0,0,0,0,0,0,0,0,0,0,31,7,0,0,0,0,0,0,0,0,0,0,0.0,1.97936682407026,18795.9565223598,9.66314273297314,17.875431304577,3,161.688171386718,1.0,13.8181819915771,0.0,0.441401243209838,10.1757278442382,0.39333333333333337,28752.0,19.92,29.933333333333334,99.1,937800.0,25.7,735.1,7221600.0,14.5
VCFC_097,VCF24A149,2024-08-08,220,48.165943,16.324441,2,0,0,0,0,0,3,0,1,0,0,0,0,banana,0,5,0,68,0,0,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0673429745889,18773.3597526891,8.41273333200978,17.5082646347913,12,208.763229370117,3.60555124282836,17.4545459747314,0.0,0.455905675888061,33.507713317871,0.98,30288.0,17.053333333333335,29.42,79.9,956520.0,24.5,780.6,7200000.0,13.6
VCFC_098,VCF24A051,2024-08-07,219,48.2389401,16.3107359,0,2,0,0,0,0,45,0,0,0,0,0,0,banana,64,20,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.32577114318928,18680.2268881558,7.94735119834503,16.9543333459789,18,268.975402832031,0.0,68.0,39.7200012207031,0.139772146940231,18.4503669738769,1.2466666666666666,28968.0,17.3,28.84,108.4,952560.0,24.2,873.6,7241040.0,13.4
VCFC_099,VCF24A141,2024-08-07,219,48.215696,16.389651,2,0,0,0,0,0,26,0,1,0,0,0,0,banana,0,0,87,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0.0,1.9826713121812,18811.3342033043,9.59066605808727,17.8484516769618,2,160.836959838867,3.0,16.5454540252685,0.0,0.60056722164154,12.5066490173339,0.9266666666666665,29328.0,19.240000000000002,29.30666666666667,99.1,937800.0,25.7,735.1,7221600.0,14.5
VCFC_100,VCF24A129,2024-08-08,220,48.2217373,16.3723924,75,0,0,0,0,1,49,0,2,0,0,0,0,banana,0,0,63,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0.3,2.01763505493397,18907.482375047,9.60828100296941,17.8454308249221,2,162.619644165039,2.2360680103302,15.0909090042114,0.0,0.506560146808624,13.6152505874633,0.8733333333333334,30024.0,18.9,29.666666666666668,104.6,943920.0,25.6,756.3,7302240.0,14.5
VCFC_101,VCF24A133,2024-08-09,221,48.2450494,16.3722084,0,0,2,0,0,25,12,0,0,0,0,0,0,0,3,0,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.10142159604256,18916.9385519738,8.8696512430329,17.637757208148,20,162.91160583496,1.41421353816986,22.2727279663085,0.0,0.447881281375885,9.65782737731933,0.9666666666666667,29160.0,17.966666666666665,30.033333333333335,110.8,936360.0,25.0,785.0,7249320.0,14.0
VCFC_102,VCF24A135,2024-08-09,221,48.2520897,16.43862778,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,48,8,0,0,0,0,0,0,24,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0.0,1.95171438977667,18908.6232733463,8.70018890993262,17.6017281519489,22,160.602478027343,1.0,14.6363639831542,12.8900003433227,0.102681517601013,1.42534577846527,0.9,29352.0,17.573333333333334,29.8,92.6,948960.0,24.9,724.9,7260840.0,13.9
VCFC_103,VCF24A004,2024-08-08,220,48.2268059999999,16.1649318984769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.44761889429866,17000.1926387203,6.85958948774927,16.3077063505024,0,414.134124755859,30.6104564666748,72.7272720336914,97.4700012207031,0.0,0.0123457293957471,1.346666666666667,30192.0,15.106666666666666,28.86,64.1,972000.0,23.1,1048.9,6889320.0,12.4
VCFC_104,VCF24A035,2024-08-07,219,48.1564925,16.2833938101378,40,33,7,0,0,0,0,0,0,0,0,0,0,0,54,37,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.6,2.13364219624591,18731.4872138889,7.71815897792203,17.2381493565735,23,240.317520141601,5.0,8.63636398315429,8.8100004196167,0.264046251773834,25.37353515625,1.4,29448.0,16.326666666666668,28.886666666666667,65.6,967320.0,23.9,799.3,7162560.0,13.1
VCFC_105,VCF24A035,2024-08-07,219,48.1564925,16.2833938101378,36,0,0,1,0,1,5,0,0,0,0,0,0,0,54,37,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.6,2.13364219624591,18731.4872138889,7.71815897792203,17.2381493565735,23,240.317520141601,5.0,8.63636398315429,8.8100004196167,0.264046251773834,25.37353515625,1.4,29448.0,16.326666666666668,28.886666666666667,65.6,967320.0,23.9,799.3,7162560.0,13.1
VCFC_106,VCF24A035,2024-08-11,223,48.1564925,16.2833938101378,25,0,0,0,0,0,0,0,0,5,2,0,0,0,54,37,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.0,2.13364219624591,18731.4872138889,7.71815897792203,17.2381493565735,23,240.317520141601,5.0,8.63636398315429,8.8100004196167,0.264046251773834,25.37353515625,1.1533333333333333,28800.0,16.74,29.32,65.6,967320.0,23.9,799.3,7162560.0,13.1
VCFC_107,VCF24A035,2024-08-11,223,48.1564925,16.2833938101378,86,2,0,0,0,2,5,0,0,0,0,0,0,0,54,37,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.0,2.13364219624591,18731.4872138889,7.71815897792203,17.2381493565735,23,240.317520141601,5.0,8.63636398315429,8.8100004196167,0.264046251773834,25.37353515625,1.1533333333333333,28800.0,16.74,29.32,65.6,967320.0,23.9,799.3,7162560.0,13.1
